vmag,ra,de,pmRa,pmDe,sRgbR,sRgbG,sRgbB
6.27,14.03672,45.75361,0.033,-0.076,1.491187,0.9084697,0.4632215
6.3,14.06475,-22.42167,-0.012,0.013,1.009204,0.9877542,1.099447
6.3,14.05897,10.78667,0.083,-0.307,1.156997,0.9698464,0.8407252
6.26,14.06022,7.546389,-0.038,-0.012,1.267758,0.9519608,0.6911988
6.24,14.0655,4.900833,-0.011,-0.003,0.9808048,0.9901694,1.159356
6.39,14.07072,-5.381389,-0.009,-0.011,1.491187,0.9084697,0.4632215
6.28,14.07417,-14.97167,-0.036,-0.019,1.348679,0.9371404,0.5993768
6.17,14.09625,-54.66944,-0.05,-0.019,0.9091193,0.9943857,1.329262
6.02,14.14086,-74.85028,-0.252,0.179,1.073387,0.9809783,0.977142
6.15,14.04992,50.97194,-0.021,0,0.8209915,0.9950778,1.582768
6.42,14.10697,-59.71556,-0.011,0.019,0.8634652,0.9954395,1.45368
6.34,14.03072,68.67861,-0.035,-0.001,1.538936,0.8982318,0.4238772
6.28,14.07708,2.2975,-0.03,-0.003,1.313705,0.943703,0.6375007
6.56,14.08722,-16.33583,0.002,0.006,0.8555,0.9954757,1.476855
4.36,14.10078,-41.17972,-0.017,-0.02,0.7526829,0.9913102,1.822032
6.2,14.10303,-43.09194,-0.006,-0.037,1.290627,0.9479049,0.663932
3.27,14.10619,-26.6825,0.044,-0.139,1.372211,0.932602,0.5749471
2.06,14.11139,-36.37,-0.519,-0.519,1.307917,0.9447668,0.6440313
6.4,14.13731,-63.20806,0.025,0.038,1.313705,0.943703,0.6375007
5.46,14.11189,-9.313333,-0.139,0.011,0.957758,0.9918342,1.210907
3.65,14.07314,64.37583,-0.055,0.018,0.799244,0.9943325,1.65443
6.34,14.14897,-59.27667,-0.01,-0.011,0.836055,0.9953655,1.535403
6.05,14.17525,-70.30556,-0.006,-0.01,1.745539,0.8508246,0.2845295
6.17,14.14775,-43.47111,-0.019,-0.028,0.7957208,0.9941736,1.666419
6.06,14.18386,-69.71972,-0.035,-0.026,0.8879863,0.9950467,1.385133
6,14.15972,-51.50472,-0.03,-0.007,0.7957208,0.9941736,1.666419
4.75,14.16522,-53.43917,-0.146,-0.096,1.267758,0.9519608,0.6911988
6.47,14.15017,-10.33444,-0.005,0.025,1.302141,0.9458218,0.6506131
5.27,14.13217,43.85444,0.011,-0.028,1.653589,0.8724872,0.3409441
5.25,14.13814,49.45806,-0.061,0.059,1.690208,0.8639587,0.3174968
4.91,14.18069,-16.30194,0.006,-0.006,1.733201,0.853778,0.2916365
6.46,14.14611,59.33778,-0.123,-0.017,1.313705,0.943703,0.6375007
4.91,14.30383,-81.00778,-0.031,-0.063,0.9177461,0.9940347,1.307261
4.83,14.17331,25.09167,-0.022,-0.061,1.053264,0.9832854,1.013674
6.45,14.11567,74.59361,-0.052,0.012,0.8715355,0.9953564,1.430662
6.47,14.28192,-77.66389,-0.017,0.009,1.550918,0.8956152,0.4144755
6.43,14.192,1.362222,-0.125,0.028,1.023699,0.9863767,1.070307
5.56,14.22122,-53.66583,-0.012,-0.018,1.562919,0.8929762,0.4052402
6.34,14.20681,-24.36417,0.011,-0.028,1.509061,0.9046737,0.4481333
6.11,14.18753,32.29556,-0.025,0.022,1.455546,0.9159029,0.4946641
6.11,14.22775,-54.62583,-0.019,-0.015,0.836055,0.9953655,1.535403
5.08,14.21278,-27.26111,-0.012,-0.034,1.395897,0.9279408,0.5512831
5.01,14.20439,2.409444,-0.042,-0.026,0.7752084,0.9930265,1.738424
6.24,14.22033,-26.61222,0.009,-0.014,1.348679,0.9371404,0.5993768
4.19,14.21494,-10.27361,0.008,0.14,1.497141,0.9072102,0.4581465
5.07,14.24917,-57.08583,-0.039,-0.009,0.788763,0.9938273,1.690417
5.91,14.228,-0.8455556,0.207,-0.141,1.018846,0.9868484,1.07996
5.61,14.24517,-41.8375,-0.133,-0.021,1.262074,0.9529513,0.6981484
6.39,14.25589,-53.50972,-0.03,0.002,1.641429,0.8752886,0.3490357
5.75,14.27739,-66.58778,-0.015,-0.005,0.7957208,0.9941736,1.666419
4.82,14.14747,77.5475,-0.032,0.034,1.515027,0.9033968,0.4431943
6.36,14.23925,-5.9475,-0.306,0.088,1.08357,0.9797518,0.959243
5.54,14.23478,12.95944,-0.256,-0.052,1.053264,0.9832854,1.013674
6.08,14.25036,-29.28194,-0.03,-0.015,1.302141,0.9458218,0.6506131
6.31,14.26078,-45.00083,0.137,-0.142,1.08357,0.9797518,0.959243
6.39,14.27617,-59.91389,-0.019,-0.018,1.933578,0.8042979,0.1912804
6.42,14.40647,-82.84861,0.001,-0.019,0.8247156,0.9951659,1.57089
6.69,14.22436,51.78778,0.054,-0.019,0.9808048,0.9901694,1.159356
4.54,14.22472,51.79028,0.063,-0.002,0.8963644,0.9948192,1.36264
5.29,14.24744,10.10056,-0.028,-0.167,1.302141,0.9458218,0.6506131
6.45,14.24806,3.336111,-0.045,-0.014,1.659678,0.8710787,0.3369508
5.43,14.25669,-18.20083,-0.039,-0.012,0.8063781,0.9946213,1.630482
6.39,14.24472,21.87333,0.039,-0.006,0.8879863,0.9950467,1.385133
5.24,14.20111,69.4325,-0.027,-0.047,1.647506,0.8738905,0.3449722
6.24,14.23986,41.51889,-0.024,-0.105,1.325317,0.9415493,0.6245921
5.06,14.37297,-80.10889,-0.025,-0.009,0.781925,0.9934445,1.714426
6.55,14.27175,-33.24139,0.022,0.004,0.9397373,0.9929382,1.253181
4.08,14.26692,-6.000556,-0.004,-0.432,1.043325,0.9843654,1.032307
4.32,14.44858,-83.66778,-0.105,-0.007,1.485238,0.9097234,0.468343
-0.04,14.26103,19.1825,-1.093,-1.998,1.437773,0.9195387,0.5110475
6.44,14.27264,-6.621944,-0.032,-0.016,0.9308688,0.9934145,1.274651
6.15,14.27503,-3.196389,-0.025,-0.038,0.8136278,0.9948701,1.606589
5.98,14.26783,18.91194,0.043,-0.028,0.9220961,0.9938405,1.296338
6.22,14.28439,-18.58528,0.001,0.005,1.290627,0.9479049,0.663932
6.58,14.25469,52.53583,-0.032,-0.004,0.8555,0.9954757,1.476855
6.25,14.27578,20.12139,-0.148,-0.103,1.028574,0.9858926,1.060716
6.38,14.27339,39.74472,-0.147,0.008,0.966908,0.9912063,1.190112
6.54,14.30661,-33.22056,-0.07,-0.042,0.9264704,0.9936338,1.285468
5.23,14.33097,-61.27306,-0.171,-0.093,0.9352911,0.9931827,1.263889
4.75,14.26942,51.36722,-0.15,0.092,0.8963644,0.9948192,1.36264
4.18,14.27306,46.08833,-0.187,0.161,0.8476411,0.9954656,1.500175
5.8,14.29122,15.26333,0.012,0.011,1.727041,0.8552473,0.295236
6.47,14.30017,-7.5425,0.254,-0.24,1.151633,0.9706286,0.8488025
3.55,14.32339,-46.05778,-0.013,0.002,0.7558053,0.9915778,1.810148
5.9,14.31064,-18.71611,-0.059,-0.042,0.8172955,0.9949792,1.594669
5.87,14.31689,-25.81556,-0.372,0.35,1.03347,0.9853959,1.051185
5.94,14.32331,-37.00361,-0.047,-0.059,0.8476411,0.9954656,1.500175
4.33,14.33875,-56.38667,-0.014,-0.009,0.8634652,0.9954395,1.45368
4.52,14.3185,-13.37111,-0.015,0.03,0.8674873,0.9954039,1.442151
6.2,14.28919,51.30722,-0.025,-0.005,0.8322476,0.9953098,1.547205
4.81,14.29994,35.50944,0.004,0.016,1.336976,0.9393615,0.611885
5.56,14.33603,-43.05889,-0.01,0.01,1.256405,0.9539321,0.7051516
6.32,14.297,48.00167,-0.01,-0.045,1.004415,0.9881883,1.109282
4.77,14.34514,-45.18722,0.034,-0.08,0.9442073,0.9926812,1.242528
5.41,14.32119,13.00417,0.106,-0.03,0.9761498,0.9905277,1.16955
5.14,14.32569,-2.265556,-0.12,-0.074,1.313705,0.943703,0.6375007
4.05,14.34261,-37.88528,-0.063,-0.012,0.8063781,0.9946213,1.630482
6.19,14.32803,0.3841667,-0.041,-0.013,0.8963644,0.9948192,1.36264
6.86,14.31547,38.7675,-0.001,0.031,1.336976,0.9393615,0.611885
4.86,14.32922,16.30694,-0.142,0.06,1.437773,0.9195387,0.5110475
4.92,14.37694,-58.45944,-0.052,0.013,1.222698,0.9596106,0.7483163
6.53,14.3155,54.86417,-0.028,0.011,1.302141,0.9458218,0.6506131
6.33,14.32992,38.79389,0.022,-0.013,0.836055,0.9953655,1.535403
6.44,14.33575,30.42917,-0.01,-0.005,0.8756096,0.995297,1.419215
6.09,14.37742,-48.32028,-0.013,-0.013,0.7718961,0.9928048,1.750413
5.56,14.37214,-34.78694,-0.025,0.001,0.7853289,0.9936404,1.702421
6.02,14.38897,-50.77222,-0.005,-0.004,1.515027,0.9033968,0.4431943
4.42,14.38394,-39.51222,-0.027,-0.032,0.7558053,0.9915778,1.810148
5.61,14.41842,-68.19528,-0.012,-0.003,1.028574,0.9858926,1.060716
6,14.39678,-53.17667,-0.071,-0.024,1.360425,0.934887,0.587065
4.77,14.38494,-27.75389,-0.193,-0.112,1.485238,0.9097234,0.468343
6.36,14.42764,-66.17333,-0.059,-0.026,0.8674873,0.9954039,1.442151
6.21,14.39044,-11.71417,-0.009,-0.058,1.296378,0.9468679,0.6572466
6.27,14.38758,1.241667,0.226,-0.477,1.098992,0.9778222,0.9328517
6.86,14.38961,8.445,-0.075,-0.008,0.9996489,0.9886097,1.119177
5.12,14.38964,8.446667,-0.075,-0.008,0.8099886,0.9947508,1.618527
6.22,14.38522,25.33806,-0.155,0.064,0.9715175,0.9908733,1.179802
5.95,14.40025,8.243611,0.003,-0.025,0.8398899,0.9954101,1.523629
6.07,14.49356,-76.72917,-0.039,-0.026,1.407792,0.9255665,0.539732
5.32,14.4135,-24.80639,-0.055,-0.016,1.279166,0.9499515,0.6774598
5.85,14.45197,-65.82167,-0.018,-0.013,1.599043,0.8849264,0.3784985
5.1,14.40314,5.82,-0.077,0.005,0.8634652,0.9954395,1.45368
6.49,14.41136,-11.66972,-0.071,-0.029,0.9949045,0.9890186,1.129132
6.19,14.40508,8.085,-0.114,-0.092,1.420028,0.9231197,0.5278929
4.56,14.43561,-45.22139,-0.012,-0.013,0.765365,0.9923371,1.774358
4.35,14.43633,-45.37944,0.016,-0.008,0.9996489,0.9886097,1.119177
6.61,14.42494,-19.96972,-0.039,-0.006,0.8715355,0.9953564,1.430662
6.32,14.43706,-42.31917,-0.123,-0.071,1.414119,0.924301,0.5336135
6.48,14.42992,-26.8525,-0.019,-0.061,1.267758,0.9519608,0.6911988
6.35,14.44719,-39.87389,-0.019,-0.016,0.788763,0.9938273,1.690417
5.83,14.45339,-46.13444,-0.153,-0.082,0.9442073,0.9926812,1.242528
6.27,14.42478,38.39306,0.007,-0.013,1.437773,0.9195387,0.5110475
6.45,14.47875,-59.19778,-0.011,-0.015,0.8715355,0.9953564,1.430662
4.05,14.41994,51.85083,-0.236,-0.397,1.03347,0.9853959,1.051185
5.39,14.44094,19.22694,-0.071,0.025,0.9091193,0.9943857,1.329262
6.17,14.45678,-6.120278,-0.071,-0.058,0.8515572,0.9954764,1.488497
4.97,14.46956,-29.49167,-0.024,-0.023,0.792227,0.9940051,1.678416
5.83,14.52125,-67.71722,0.035,-0.066,1.302141,0.9458218,0.6506131
4.81,14.47003,-2.228056,-0.139,-0.002,1.135646,0.9729076,0.8733891
5.42,14.47825,-6.900556,-0.019,-0.052,1.59301,0.8862817,0.3828574
6.63,14.45758,41.025,-0.056,-0.019,0.9715175,0.9908733,1.179802
5.5,14.50239,-45.32167,-0.046,-0.04,0.788763,0.9938273,1.690417
5.37,14.50581,-49.51917,-0.052,-0.047,0.836055,0.9953655,1.535403
7.62,14.47542,28.28917,0.028,-0.013,0.8136278,0.9948701,1.606589
7.12,14.47592,28.29083,0.017,0.008,0.8063781,0.9946213,1.630482
6.1,14.47122,36.19694,-0.024,0.002,1.302141,0.9458218,0.6506131
6.39,14.51569,-40.845,-0.03,0.003,1.562919,0.8929762,0.4052402
5.94,14.49736,0.8288889,0.01,0.002,0.8797096,0.9952256,1.40781
5.97,14.51967,-38.86972,0.005,0.023,1.336976,0.9393615,0.611885
5.59,14.47717,49.84472,-0.305,-0.046,1.217133,0.9605217,0.755704
6.93,14.54247,-56.88778,-0.027,-0.012,1.250751,0.9549033,0.7122089
6.06,14.49714,31.79111,-0.018,0.004,0.8063781,0.9946213,1.630482
6.35,14.49356,41.79583,0.162,-0.218,1.135646,0.9729076,0.8733891
6.02,14.51261,4.772222,0.009,-0.012,1.550918,0.8956152,0.4144755
4.42,14.54358,-50.45694,-0.043,-0.01,0.7526829,0.9913102,1.822032
5.87,14.559,-54.99833,-0.095,0.004,1.023699,0.9863767,1.070307
5.87,14.55831,-52.68,-0.006,-0.031,1.354547,0.9360177,0.5931965
6.09,14.55267,-30.71417,0.04,-0.015,1.319505,0.9426305,0.6310211
3.58,14.5305,30.37139,-0.1,0.119,1.479292,0.9109711,0.4735113
4.25,14.45875,75.69611,0.009,0.023,1.562919,0.8929762,0.4052402
6.6,14.56889,-42.09972,-0.016,-0.029,0.8398899,0.9954101,1.523629
6.4,14.58811,-60.01583,-0.021,-0.031,1.455546,0.9159029,0.4946641
6.01,14.53894,26.67722,-0.064,-0.029,0.9048428,0.9945425,1.340338
5.92,14.54236,22.26,-0.127,0.039,0.9623215,0.9915266,1.200481
3.03,14.53464,38.30833,-0.114,0.153,0.8921627,0.9949391,1.373863
6.09,14.51281,63.18556,-0.178,0,0.9901823,0.9894148,1.139147
6.27,14.52856,60.22556,-0.049,0.021,0.9134204,0.9942164,1.318236
6.5,14.58075,-20.43917,0.017,0.002,0.8715355,0.9953564,1.430662
5.87,14.59208,-41.51722,-0.02,-0.017,0.788763,0.9938273,1.690417
2.31,14.59178,-42.15778,-0.035,-0.035,0.7526829,0.9913102,1.822032
6.43,14.55564,36.95944,-0.004,-0.057,1.302141,0.9458218,0.6506131
5.76,14.54192,55.39778,0.006,-0.015,1.599043,0.8849264,0.3784985
6.04,14.62953,-67.93222,-0.343,-0.29,1.03347,0.9853959,1.051185
5.55,14.60528,-46.24528,-0.038,0.019,1.586981,0.8876316,0.387255
6.33,14.56992,32.53444,0.108,0.007,0.9854823,0.9897984,1.149222
6.13,14.60672,-39.59722,-0.037,-0.018,1.331141,0.9404596,0.6182135
4.46,14.578,29.745,0.189,0.132,0.966908,0.9912063,1.190112
6.03,14.57736,36.62583,-0.029,-0.054,1.526972,0.9008257,0.4334489
5.74,14.61228,-40.21167,-0.016,-0.025,0.7752084,0.9930265,1.738424
5.41,14.62225,-46.13389,-0.014,-0.02,1.307917,0.9447668,0.6440313
6.48,14.57108,57.06528,0.217,-0.229,1.028574,0.9858926,1.060716
5.74,14.57767,49.36833,-0.045,0.054,1.635357,0.8766814,0.3531348
4.05,14.63144,-49.42583,-0.024,-0.031,0.765365,0.9923371,1.774358
6.38,14.60192,23.25028,-0.012,0.027,1.336976,0.9393615,0.611885
6.2,14.61661,-12.30528,-0.872,0.365,1.014014,0.9873076,1.089673
6.02,14.63878,-38.79417,0.066,-0.023,1.556916,0.8942985,0.4098373
6.07,14.65306,-46.58417,-0.182,-0.211,1.038387,0.9848868,1.041715
6.39,14.65686,-49.05556,-0.167,-0.132,1.004415,0.9881883,1.109282
-0.01,14.65997,-60.83528,-3.642,0.699,1.140957,0.9721593,0.8651342
1.33,14.66003,-60.83556,-3.646,0.7,1.233874,0.9577577,0.733708
6.3,14.67578,-56.44083,-0.007,-0.011,1.407792,0.9255665,0.539732
5.91,14.63722,18.29833,-0.029,-0.068,1.360425,0.934887,0.587065
3.19,14.70844,-64.97528,-0.192,-0.232,0.9134204,0.9942164,1.318236
5.7,14.63681,43.64194,-0.113,0.03,1.586981,0.8876316,0.387255
6.22,14.69881,-58.61611,0.019,-0.042,1.009204,0.9877542,1.099447
5.67,14.68372,-36.135,-0.022,-0.008,0.788763,0.9938273,1.690417
5.85,14.63756,54.02333,0.018,-0.016,0.8136278,0.9948701,1.606589
5.39,14.64728,44.40444,-0.067,-0.017,0.8172955,0.9949792,1.594669
2.3,14.69883,-47.38833,-0.021,-0.018,0.749593,0.9910358,1.833889
3.83,14.79767,-79.04472,-0.012,-0.015,1.556916,0.8942985,0.4098373
4,14.69933,-37.79361,-0.023,-0.032,0.75896,0.9918383,1.798239
6.1,14.67275,21.97556,-0.018,0.034,0.9854823,0.9897984,1.149222
5.91,14.67844,13.53417,0.055,-0.025,0.9005912,0.994687,1.351465
6.37,14.69753,-30.93333,-0.031,-0.022,0.7853289,0.9936404,1.702421
4.94,14.67878,16.41833,0.015,0.015,0.8063781,0.9946213,1.630482
5.88,14.67886,16.41778,0.001,0.01,0.9134204,0.9942164,1.318236
4.83,14.68581,13.72833,0.053,-0.016,1.302141,0.9458218,0.6506131
4.43,14.68581,13.72833,0.053,-0.016,0.836055,0.9953655,1.535403
6.26,14.56064,79.66028,-0.101,0.081,1.479292,0.9109711,0.4735113
4.86,14.69411,8.161667,-0.009,0.003,1.302141,0.9458218,0.6506131
5.56,14.69542,11.66056,-0.157,-0.114,1.267758,0.9519608,0.6911988
5.36,14.75481,-62.87583,0.063,-0.084,0.9352911,0.9931827,1.263889
6.38,14.69839,21.12361,-0.01,-0.053,1.302141,0.9458218,0.6506131
5.73,14.72044,-24.9975,-0.019,-0.001,0.8136278,0.9948701,1.606589
4.05,14.72761,-35.17361,-0.064,-0.18,1.509061,0.9046737,0.4481333
6.11,14.74875,-58.47778,-0.083,-0.053,1.313705,0.943703,0.6375007
3.88,14.71767,-5.658333,0.109,-0.316,0.9761498,0.9905277,1.16955
6.1,14.75303,-55.60194,-0.015,-0.013,0.7957208,0.9941736,1.666419
4.92,14.74978,-35.19194,0.003,-0.004,0.8209915,0.9950778,1.582768
4.81,14.72372,26.52778,-0.013,-0.017,1.696332,0.8625193,0.3137062
6.48,15.47197,-88.13306,-0.091,-0.077,0.9397373,0.9929382,1.253181
6.25,14.70089,61.26194,0.07,-0.03,0.9901823,0.9894148,1.139147
5.73,14.729,40.45917,-0.014,0.023,1.532952,0.8995316,0.4286416
5.74,14.77475,-47.44111,-0.022,-0.015,0.843752,0.9954435,1.511886
5.21,14.78369,-52.38361,-0.016,-0.082,1.290627,0.9479049,0.663932
6.07,14.75325,-1.417778,-0.053,-0.004,1.665772,0.869665,0.3329922
4.94,14.76669,-25.44306,-0.15,-0.104,0.9623215,0.9915266,1.200481
6.07,14.78675,-52.20556,-0.025,-0.017,0.8515572,0.9954764,1.488497
5.81,14.76856,-23.15306,0.027,-0.058,1.290627,0.9479049,0.663932
5.91,14.81233,-66.59389,-0.021,-0.025,0.792227,0.9940051,1.678416
5.69,14.75839,0.7172222,-0.038,-0.007,0.8063781,0.9946213,1.630482
4.6,14.75403,16.96444,-0.058,-0.049,1.290627,0.9479049,0.663932
6.33,14.76606,-15.45972,-0.032,0,1.414119,0.924301,0.5336135
6.4,14.76969,-21.17611,-0.062,-0.104,1.073387,0.9809783,0.977142
5.12,14.74978,27.075,-0.05,0.021,1.302141,0.9458218,0.6506131
2.7,14.74978,27.07417,-0.049,0.021,1.28489,0.9489328,0.6706696
6.13,14.75575,18.88472,0.032,0.014,1.206051,0.962313,0.7706477
5.94,14.78475,-38.29083,0.052,-0.09,1.497141,0.9072102,0.4581465
6.3,14.79225,-43.5575,-0.013,-0.032,1.348679,0.9371404,0.5993768
6.28,14.75381,32.78833,0.045,-0.072,1.647506,0.8738905,0.3449722
3.72,14.77081,1.892778,-0.114,-0.026,0.8136278,0.9948701,1.606589
5.63,14.76833,15.13194,-0.084,0.02,1.641429,0.8752886,0.3490357
6.06,14.78714,-21.32472,-0.013,0.004,1.690208,0.8639587,0.3174968
5.63,14.78958,-25.62444,-0.008,-0.016,1.302141,0.9458218,0.6506131
6.23,14.81858,-56.66778,-0.11,-0.123,1.378119,0.9314479,0.5689601
5.24,14.79578,-26.0875,0.041,-0.007,1.267758,0.9519608,0.6911988
5.77,14.79931,-26.64639,-0.013,-0.011,0.8099886,0.9947508,1.618527
6.35,14.79858,-12.83972,0.043,-0.085,1.360425,0.934887,0.587065
6.04,14.81058,-36.63472,-0.014,-0.048,1.623231,0.8794511,0.3614414
5.6,14.88714,-73.19,0.021,0.033,1.200534,0.963193,0.7782043
5.68,14.82186,-24.25167,-0.023,-0.003,1.479292,0.9109711,0.4735113
6.14,14.81503,-0.8477778,-0.008,0.017,0.8027965,0.9944818,1.64245
5.31,14.82197,-14.14889,-0.061,-0.014,0.843752,0.9954435,1.511886
6.14,14.80647,24.36667,-0.11,0.045,1.023699,0.9863767,1.070307
5.65,15.03078,-83.22778,0.016,0.053,1.273455,0.9509609,0.6843027
4.41,14.83814,-27.96028,-0.241,-0.059,1.538936,0.8982318,0.4238772
5.87,14.87639,-63.81,-0.024,-0.009,1.146286,0.9713996,0.8569388
4.32,14.86067,-43.57556,-0.02,-0.027,0.765365,0.9923371,1.774358
6.16,14.81853,37.81111,-0.253,0.111,0.966908,0.9912063,1.190112
5.15,14.84478,-15.99722,-0.098,-0.066,0.9901823,0.9894148,1.139147
2.75,14.84797,-16.04167,-0.106,-0.067,0.8756096,0.995297,1.419215
5.8,14.83289,28.61583,0.017,0.003,0.836055,0.9953655,1.535403
5.74,14.82186,46.11611,-0.002,-0.076,1.023699,0.9863767,1.070307
5.85,14.83772,23.91194,0.143,0.034,1.063285,0.9821562,0.9952854
4.94,14.85028,-2.299167,0.084,-0.123,1.290627,0.9479049,0.663932
6.18,14.85003,-0.2572222,-0.026,0.015,1.538936,0.8982318,0.4238772
6.51,14.82564,51.37472,0.012,0.008,0.9854823,0.9897984,1.149222
5.69,14.82814,48.72056,-0.076,0.096,1.018846,0.9868484,1.07996
6.09,14.91178,-65.99139,-0.022,-0.022,0.7957208,0.9941736,1.666419
5.34,14.96469,-76.66278,-0.074,-0.015,1.568927,0.8916483,0.4006839
5.48,14.84156,37.27194,-0.211,0.094,1.313705,0.943703,0.6375007
6.29,14.87586,-30.57694,-0.329,-0.027,1.08357,0.9797518,0.959243
5.03,14.88086,-37.80333,-0.018,-0.021,0.7621466,0.9920915,1.786308
4.55,14.85647,19.10111,0.137,-0.098,1.167779,0.9682485,0.8247469
5.65,15.07964,-83.03833,-0.016,-0.01,1.479292,0.9109711,0.4735113
5.2,14.92628,-60.11417,-0.125,-0.115,1.395897,0.9279408,0.5512831
5.93,15.00328,-77.16028,-0.003,0.004,1.331141,0.9404596,0.6182135
5.3,14.90558,-24.64222,-0.01,-0.027,1.491187,0.9084697,0.4632215
5.82,14.91056,-33.30056,0,0.002,1.550918,0.8956152,0.4144755
6.4,14.88981,15.70444,-0.022,0.009,1.068326,0.9815733,0.9861831
5.11,14.94556,-62.78083,-0.011,0,0.8172955,0.9949792,1.594669
5.46,14.85733,59.29389,-0.122,0.139,1.515027,0.9033968,0.4431943
6.01,14.88992,19.15278,-0.452,0.216,1.206051,0.962313,0.7706477
5.8,14.90636,-11.89833,-0.052,-0.01,1.28489,0.9489328,0.6706696
6.2,14.99889,-75.0325,-0.006,-0.014,0.8027965,0.9944818,1.64245
5.38,14.93814,-52.80972,0.026,0.005,0.8674873,0.9954039,1.442151
5.91,15.18564,-84.7875,-0.008,0.009,0.7957208,0.9941736,1.666419
5.32,14.92908,-33.85583,0.02,0,0.8322476,0.9953098,1.547205
5.64,14.94222,-47.87917,-0.04,-0.02,0.8027965,0.9944818,1.64245
6.64,14.95039,-51.44694,-0.076,-0.009,1.720887,0.8567117,0.2988666
6.36,14.94328,-39.41611,-0.026,-0.024,0.8398899,0.9954101,1.523629
6.06,14.94192,-32.63667,-0.008,-0.028,1.544924,0.8969263,0.4191554
2.08,14.84508,74.15556,-0.031,0.012,1.580958,0.888976,0.3916917
5.46,14.94614,-11.40972,0.011,0.008,1.59301,0.8862817,0.3828574
6.29,14.95378,-29.15778,-0.027,-0.031,0.8027965,0.9944818,1.64245
6.35,14.96911,-48.86306,-0.007,-0.333,1.140957,0.9721593,0.8651342
5.77,14.937,14.44639,-0.013,0,0.7957208,0.9941736,1.666419
5.74,14.95778,-21.41556,1.045,-1.729,1.366313,0.9337484,0.580982
6.12,14.93297,32.30028,-0.043,0.004,0.8555,0.9954757,1.476855
4.49,14.95306,-4.346389,-0.094,-0.15,0.9487008,0.9924115,1.231931
2.68,14.97553,-43.13389,-0.035,-0.039,0.7435117,0.9904674,1.857505
6.15,14.97689,-39.90667,-0.047,-0.063,1.437773,0.9195387,0.5110475
5.53,14.95925,-0.1675,0.062,-0.026,1.378119,0.9314479,0.5689601
6.49,14.951,21.55528,-0.023,-0.028,0.8136278,0.9948701,1.606589
5.71,14.95325,16.38833,0.005,0.001,1.267758,0.9519608,0.6911988
3.13,14.98603,-42.10417,-0.019,-0.024,0.749593,0.9910358,1.833889
5.65,14.97756,-27.65722,-0.042,-0.01,0.9134204,0.9942164,1.318236
6.6,14.97039,-11.155,-0.011,-0.014,0.8209915,0.9950778,1.582768
6.47,14.98719,-37.88139,-0.017,-0.02,0.788763,0.9938273,1.690417
6.1,14.99086,-43.16,-0.018,-0.013,1.08357,0.9797518,0.959243
5.63,14.93972,49.62861,0.115,-0.223,1.03347,0.9853959,1.051185
5.87,14.98156,-11.14417,-0.101,-0.061,1.455546,0.9159029,0.4946641
6.09,14.98133,-4.989167,-0.357,-0.097,1.03347,0.9853959,1.051185
5.93,14.98975,4.567778,0.005,-0.008,1.659678,0.8710787,0.3369508
5.89,15.02028,-38.05833,0.013,-0.034,1.443694,0.9183328,0.5055358
4.92,15.01622,-8.518889,-0.063,-0.005,0.8172955,0.9949792,1.594669
6.22,15.03281,-34.35889,-0.025,-0.02,0.9134204,0.9942164,1.318236
5.64,14.99358,39.26528,-0.032,0.042,0.9442073,0.9926812,1.242528
4.6,14.95972,65.9325,-0.079,0.032,1.653589,0.8724872,0.3409441
5.52,15.02217,-2.755,0.027,-0.023,1.708597,0.8596255,0.3062224
5.85,15.03511,-28.06056,0.085,-0.029,0.8797096,0.9952256,1.40781
6.38,15.01456,22.04556,0.01,0.006,1.302141,0.9458218,0.6506131
5.17,15.08006,-64.03167,0.099,0.004,1.262074,0.9529513,0.6981484
5.71,15.03025,-0.1405556,0.009,-0.024,1.611126,0.8821995,0.369895
5.44,15.04981,-32.64333,-0.015,-0.021,0.7752084,0.9930265,1.738424
5.64,14.839,82.51194,0.176,-0.222,1.12508,0.9743699,0.8900779
6.37,15.01075,47.27778,-0.009,0.024,0.7686149,0.9925749,1.762392
6.52,15.11908,-71.90528,0.023,-0.015,1.653589,0.8724872,0.3409441
6.61,15.04581,-3.031389,-0.039,-0.02,0.8963644,0.9948192,1.36264
4.81,15.03514,25.00806,-0.007,-0.051,1.599043,0.8849264,0.3784985
4.4,15.04833,2.091389,-0.054,0.016,1.325317,0.9415493,0.6245921
3.5,15.03244,40.39056,-0.041,-0.028,1.28489,0.9489328,0.6706696
3.29,15.06783,-25.28194,-0.073,-0.043,1.720887,0.8567117,0.2988666
6.41,15.07858,-40.86139,-0.015,-0.039,1.57494,0.8903149,0.3961679
4.72,15.08533,-47.05111,-0.02,-0.019,0.7686149,0.9925749,1.762392
4.82,15.08533,-47.05111,-0.019,-0.019,1.302141,0.9458218,0.6506131
5.15,15.08864,-41.06722,0.02,-0.003,1.307917,0.9447668,0.6440313
5.93,15.02419,60.20444,-0.017,0.015,0.8515572,0.9954764,1.488497
5.51,15.05169,35.20583,-0.038,0.012,1.313705,0.943703,0.6375007
6.5,15.06844,5.4925,-0.01,-0.041,0.9442073,0.9926812,1.242528
6.17,15.13244,-65.27556,0.007,-0.009,1.580958,0.888976,0.3916917
6.65,15.05183,44.64444,-0.093,0.024,1.014014,0.9873076,1.089673
6.59,15.06014,34.56611,-0.002,-0.016,1.313705,0.943703,0.6375007
